date,y_true,q10,q50,q90,evaluation_fold,lower,upper,alpha_t,method
2024-04-14,16.66,14.823123069358603,15.782084871294414,16.667186206561908,6.0,14.780515576102259,16.709793699818253,0.23600000000000027,Two-sided ACI
2024-04-15,15.86,16.039054237275707,17.03812250765756,18.178041438519386,6.0,16.0076500748756,18.209445600919494,0.24000000000000027,Two-sided ACI
2024-04-16,15.25,15.201546219295405,16.243067680837832,17.17114787398927,6.0,15.089756816650253,17.28293727663442,0.22400000000000025,Two-sided ACI
2024-04-17,16.83,14.312672382446738,15.212302024229803,16.196397222696795,6.0,14.231147916829203,16.27792168831433,0.22800000000000026,Two-sided ACI
2024-04-18,14.77,15.536939503480461,16.746954443906098,17.472100716891106,6.0,15.407279946295962,17.601760274075605,0.21200000000000024,Two-sided ACI
2024-04-19,14.96,14.084092082556435,15.408727914986681,16.527701958769327,6.0,13.913539943250118,16.698254098075644,0.19600000000000023,Two-sided ACI
2024-04-20,14.04,13.752494915042215,14.861278936201437,15.494607276718568,6.0,13.581942775735898,15.665159416024885,0.20000000000000023,Two-sided ACI
2024-04-21,15.05,14.072796147267113,14.734076860081718,15.786870458010938,6.0,13.937088720032774,15.922577885245277,0.20400000000000024,Two-sided ACI
2024-04-22,15.71,15.011613379678014,15.706323126267968,17.269418391260416,6.0,14.877521713666326,17.403510057272104,0.20800000000000024,Two-sided ACI
2024-04-23,15.47,14.688351914565235,15.581156741165248,16.835170681062667,6.0,14.554260248553547,16.969262347074356,0.21200000000000024,Two-sided ACI
2024-04-24,16.13,15.299325574378331,16.138981744458547,17.171762637173785,6.0,15.169666017193832,17.301422194358285,0.21600000000000025,Two-sided ACI
2024-04-25,15.67,14.918841989469264,16.03832382913731,17.164737723484343,6.0,14.80204144028046,17.281538272673146,0.22000000000000025,Two-sided ACI
2024-04-26,15.3,15.006565479837615,16.2556457345449,17.596330245079205,6.0,14.894776077192462,17.70811964772436,0.22400000000000025,Two-sided ACI
2024-04-27,14.46,14.014242072890646,15.122328949830731,16.039484950929552,6.0,13.971634579634301,16.082092444185896,0.22800000000000026,Two-sided ACI
2024-04-28,14.8,11.272363323778912,13.876730848713144,14.696224086743696,6.0,11.243752229052808,14.7248351814698,0.23200000000000026,Two-sided ACI
2024-04-29,15.69,14.088438949425367,15.246503819419539,16.754151858017224,6.0,13.976649546780214,16.865941260662375,0.21600000000000025,Two-sided ACI
2024-04-30,15.77,15.095057773470685,15.840502224774099,16.873274119203792,6.0,14.99128186021438,16.9770500324601,0.22000000000000025,Two-sided ACI
2024-05-01,15.93,15.483294959758531,16.677787794940613,18.154999123725183,6.0,15.440687466502187,18.197606616981528,0.22400000000000025,Two-sided ACI
2024-05-02,16.29,14.729893346175324,16.111106740448854,17.02532577614141,6.0,14.68728585291898,17.067933269397756,0.22800000000000026,Two-sided ACI
2024-05-03,16.44,16.018910293861833,16.819458725883866,18.406021763781414,6.0,15.987506131461723,18.437425926181525,0.23200000000000026,Two-sided ACI
2024-05-04,16.87,15.065935629849015,16.723894037725962,18.04591994127686,6.0,15.037324535122911,18.074531036002966,0.23600000000000027,Two-sided ACI
2024-05-05,17.42,15.89920948667404,17.049040493750535,18.541475220024438,6.0,15.885596897770593,18.555087808927887,0.24000000000000027,Two-sided ACI
2024-05-06,17.03,16.835086342771117,18.220091672727005,20.054539289356395,6.0,16.826337765457573,20.06328786666994,0.24400000000000027,Two-sided ACI
2024-05-07,17.0,16.19260011735471,17.48772194005099,18.946132730314545,6.0,16.19978632391662,18.938946523752637,0.24800000000000028,Two-sided ACI
2024-05-08,18.1,16.58040816792619,17.71176857401026,19.319761808011368,6.0,16.60876752133479,19.291402454602768,0.2520000000000003,Two-sided ACI
2024-05-09,17.26,16.717128220076365,18.34300148977699,19.53402345232883,6.0,16.745487573484965,19.50566409892023,0.2560000000000003,Two-sided ACI
2024-05-10,17.76,15.931786923933029,17.693417899054555,19.09879879816985,6.0,15.960594362191822,19.069991359911057,0.2600000000000003,Two-sided ACI
2024-05-11,18.17,16.93100739731187,18.198811307361016,19.481319625289785,6.0,16.963645470936,19.448681551665654,0.2640000000000003,Two-sided ACI
2024-05-12,18.06,17.576430926754117,18.859279557628284,20.266022886342245,6.0,17.60906900037825,20.233384812718114,0.2680000000000003,Two-sided ACI
2024-05-13,19.14,17.037382044372585,18.793170122323314,20.584847807251514,6.0,17.083334334706805,20.538895516917293,0.2720000000000003,Two-sided ACI
2024-05-14,20.42,17.882846953317053,19.197174379805293,20.802810327763087,6.0,17.929340293596375,20.756316987483764,0.2760000000000003,Two-sided ACI
2024-05-15,18.77,18.90728423165284,20.589827482030255,22.277188654288175,6.0,18.955738012357436,22.22873487358358,0.2800000000000003,Two-sided ACI
2024-05-16,20.63,16.63537823485131,19.24510419377745,20.90902200964276,6.0,16.664185673110104,20.880214571383966,0.2640000000000003,Two-sided ACI
2024-05-17,23.06,18.627794691675508,20.02636248907502,21.963855156796143,6.0,18.6566021299343,21.935047718537348,0.2680000000000003,Two-sided ACI
2024-05-18,22.71,20.04180739158446,22.250621307142087,23.918065294712985,6.0,20.048993598146367,23.910879088151077,0.2520000000000003,Two-sided ACI
2024-05-19,22.07,20.542231029527432,23.02155175079057,24.98194792980855,6.0,20.54941723608934,24.97476172324664,0.2560000000000003,Two-sided ACI
2024-05-20,24.25,20.6147292009009,22.937103918411033,25.462352703203898,6.0,20.6430885543095,25.433993349795298,0.2600000000000003,Two-sided ACI
2024-05-21,20.5,21.67759274995527,23.656030166697885,25.44365206459839,6.0,21.70640018821406,25.414844626339594,0.2640000000000003,Two-sided ACI
2024-05-22,23.2,18.146948934695757,21.412467195148917,23.63892199742735,6.0,18.13333634579231,23.652534586330795,0.24800000000000028,Two-sided ACI
2024-05-23,23.66,20.32151897959327,22.361905675616658,24.61572870076643,6.0,20.32870518615518,24.60854249420452,0.2520000000000003,Two-sided ACI
2024-05-24,25.75,21.467506435842278,24.19810574046779,26.157257239214562,6.0,21.487952094788717,26.136811580268123,0.2560000000000003,Two-sided ACI
2024-05-25,24.16,22.593169181920267,25.23979100824554,26.90865160697485,6.0,22.621976620179062,26.879844168716055,0.2600000000000003,Two-sided ACI
2024-05-26,23.2,21.07800625027337,24.645749568889933,26.505135401965568,6.0,21.1106443238975,26.472497328341436,0.2640000000000003,Two-sided ACI
2024-05-27,27.34,20.74403686517729,24.42257316496968,27.28343683965811,6.0,20.77667493880142,27.250798766033977,0.2680000000000003,Two-sided ACI
2024-05-28,26.83,22.175361292671788,25.41261496412802,27.897729287312934,6.0,22.19580695161823,27.87728362836649,0.2520000000000003,Two-sided ACI
2024-05-29,27.72,23.271671408944812,26.409923324688243,28.389896485202577,6.0,23.292117067891255,28.369450826256134,0.2560000000000003,Two-sided ACI
2024-05-30,26.93,23.4854294890787,26.652703289846233,28.93427717202158,6.0,23.5137888424873,28.90591781861298,0.2600000000000003,Two-sided ACI
2024-05-31,27.75,24.012109635011253,27.423138480253815,30.006982631435992,6.0,24.040917073270045,29.9781751931772,0.2640000000000003,Two-sided ACI
2024-06-01,29.44,24.758096991632094,28.237513152019396,29.703172846051483,6.0,24.78690442989089,29.674365407792692,0.2680000000000003,Two-sided ACI
2024-06-02,28.16,25.592142173087854,29.129936328604987,30.592252620252772,6.0,25.624780246711985,30.55961454662864,0.2720000000000003,Two-sided ACI
2024-06-03,31.92,26.444517790308048,30.621241203963663,32.39292812594553,6.0,26.491011130587367,32.34643478566621,0.2760000000000003,Two-sided ACI
2024-06-04,30.02,27.91111203599624,30.72088860796938,32.27190842371563,6.0,27.959565816700835,32.22345464301104,0.2800000000000003,Two-sided ACI
2024-06-05,33.34,27.316092482146495,31.462041580981392,33.14480514327619,6.0,27.36454626285109,33.096351362571596,0.2840000000000003,Two-sided ACI
2024-06-06,31.86,28.342049109264117,31.998611956904547,33.79112041701741,6.0,28.37468718288825,33.75848234339328,0.2680000000000003,Two-sided ACI
2024-06-07,33.42,28.15312305650828,32.81862130200202,34.65520460078314,6.0,28.199616396787604,34.60871126050382,0.2720000000000003,Two-sided ACI
2024-06-08,29.2,29.245318422234526,33.01053474983844,34.62611232504956,6.0,29.294040286533782,34.57739046075031,0.2760000000000003,Two-sided ACI
2024-06-09,26.39,25.876892103846725,30.370574669303103,32.016602435101575,6.0,25.922844394180945,31.970650144767355,0.2600000000000003,Two-sided ACI
2024-06-10,30.58,25.495917605320795,29.52461118981255,32.411526132394556,6.0,25.542410945600118,32.36503279211524,0.2640000000000003,Two-sided ACI
2024-06-11,30.38,25.825135026108747,29.304260358992757,31.037255319373017,6.0,25.87358880681334,30.988801538668422,0.2680000000000003,Two-sided ACI
2024-06-12,34.4,27.787848707835536,32.08722356256106,33.77399166481584,6.0,27.836570572134793,33.725269800516585,0.2720000000000003,Two-sided ACI
2024-06-13,33.45,29.62450914175063,33.296954680892924,34.882458469707444,6.0,29.65714721537476,34.84982039608332,0.2560000000000003,Two-sided ACI
2024-06-14,31.12,30.60971502209086,34.65518901386847,36.58156144252618,6.0,30.65566731242508,36.53560915219196,0.2600000000000003,Two-sided ACI
