date,y_true,q10,q50,q90,evaluation_fold,lower,upper,method
2024-03-28,14.71,13.918212780294944,14.817325423398701,15.656396623495898,5.0,13.936055263029331,15.63855414076151,Two-sided PID
2024-03-29,13.91,14.288602466346951,14.790715294661112,15.734090058605485,5.0,14.317700725458002,15.704991799494435,Two-sided PID
2024-03-30,14.3,12.580380356749806,13.550284584622277,14.129447860693684,5.0,12.560952711862813,14.148875505580678,Two-sided PID
2024-03-31,14.49,13.725359714192805,14.243075842991644,15.200153815248484,5.0,13.65983129498943,15.265682234451859,Two-sided PID
2024-04-01,14.76,14.49868961995184,15.376664587582024,16.36274810449686,6.0,14.444433771049592,16.417003953399107,Two-sided PID
2024-04-02,14.92,13.505152680820515,14.391412356126017,14.803199450811196,6.0,13.462149894196688,14.846202237435023,Two-sided PID
2024-04-03,15.06,14.693207082654315,15.240531002824792,15.936951281311448,6.0,14.604303009219258,16.025855354746504,Two-sided PID
2024-04-04,15.83,13.744744185332532,14.866223196856335,15.494208573072234,6.0,13.667094881429076,15.57185787697569,Two-sided PID
2024-04-05,14.94,14.651479888218645,15.352185551234292,16.28347021656727,6.0,14.507660914402718,16.4272891903832,Two-sided PID
2024-04-06,15.11,13.863038340564007,14.990048053832911,15.639322396715318,6.0,13.730477851671477,15.771882885607848,Two-sided PID
2024-04-07,13.28,14.35035818661274,15.114315986125781,15.688003581645166,6.0,14.2290356325874,15.809326135670505,Two-sided PID
2024-04-08,15.07,13.653465018795568,14.81413748796546,15.99137347084449,6.0,13.4837396276204,16.161098862019657,Two-sided PID
2024-04-09,15.99,14.078503262954541,14.514776149776406,15.235924341135304,6.0,13.920020838417916,15.39440676567193,Two-sided PID
2024-04-10,15.07,14.992721518946258,15.812289489444549,16.490301691069988,6.0,14.781064400183814,16.701958809832433,Two-sided PID
2024-04-11,16.41,13.72453649540591,15.165933390499049,15.74872089611831,6.0,13.5241293345537,15.94912805697052,Two-sided PID
2024-04-12,16.19,15.588613657160428,15.833836158738775,16.791649187645962,6.0,15.335764575423463,17.044498269382927,Two-sided PID
2024-04-13,16.22,14.940484570585683,16.025492096602274,16.681385003466293,6.0,14.698894376823915,16.92297519722806,Two-sided PID
2024-04-14,16.66,14.823123069358603,15.782084871294414,16.667186206561908,6.0,14.592769505793338,16.897539770127175,Two-sided PID
2024-04-15,15.86,16.039054237275707,17.03812250765756,18.178041438519386,6.0,15.81991534841281,18.397180327382284,Two-sided PID
2024-04-16,15.25,15.201546219295405,16.243067680837832,17.17114787398927,6.0,15.000793836458664,17.371900256826013,Two-sided PID
2024-04-17,16.83,14.312672382446738,15.212302024229803,16.196397222696795,6.0,14.12309165801068,16.385977947132854,Two-sided PID
